Wav Time	B5-03972-P01-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03972-P02-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03972-P02-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03972-P03-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03972-P03-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03972-P04-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03972-P04-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	 	B5-03143-P01-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03143-P01-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03143-P02-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03143-P02-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03143-P03-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03143-P03-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03143-P04-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz
1.778602	B5-03972-P01-CH0	6610752	OK	0.3563704	-0.1717381	0.0954466	-0.9134529	-41.324	27.594	-140.092	B5-03972-P02-CH0	6610752	OK	0.7279754	0.4838966	0.4856911	0.0000000	-85.762	17.244	20.670	B5-03972-P02-CH1	6610752	OK	0.7046758	0.0964440	0.7029442	0.0000000	-82.343	21.183	25.513	B5-03972-P03-CH0	6610752	OK	0.6602181	0.0537620	0.7491473	0.0000000	-79.460	28.667	20.661	B5-03972-P03-CH1	6610752	OK	0.6334474	0.3862070	0.6705137	0.0000000	-80.594	40.888	23.445	B5-03972-P04-CH0	6610752	OK	0.6950811	-0.5994287	0.3969225	0.0000000	-60.617	67.787	30.743	B5-03972-P04-CH1	6610752	OK	0.4705335	0.8731653	0.1272026	0.0000000	-31.968	61.035	21.158	 	B5-03143-P01-CH0	6610744	OK	0.7036375	-0.4183990	0.5743140	0.0000000	-48.853	75.320	24.465	B5-03143-P01-CH1	6610744	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6610744	OK	0.8260780	-0.4120223	-0.3844903	0.0000000	-33.056	76.070	28.066	B5-03143-P02-CH1	6610744	OK	0.7843389	-0.4320689	-0.4451168	0.0000000	-73.291	38.216	25.103	B5-03143-P03-CH0	6610744	OK	0.8207059	-0.4458885	-0.3572467	0.0000000	-37.662	62.315	46.268	B5-03143-P03-CH1	6610744	OK	0.8056775	-0.4306164	-0.4067595	0.0000000	-46.041	73.391	8.417	B5-03143-P04-CH0	6610744	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.788594	B5-03972-P01-CH0	6610760	OK	0.3563303	-0.1717878	0.0955780	-0.9134454	-41.370	27.617	-140.093	B5-03972-P02-CH0	6610760	OK	0.7277507	0.4835370	0.4863855	0.0000000	-85.784	17.202	20.733	B5-03972-P02-CH1	6610760	OK	0.7045593	0.0962457	0.7030882	0.0000000	-82.375	21.203	25.525	B5-03972-P03-CH0	6610760	OK	0.6601971	0.0549711	0.7490780	0.0000000	-79.421	28.714	20.678	B5-03972-P03-CH1	6610760	OK	0.6332972	0.3841599	0.6718303	0.0000000	-80.757	40.941	23.456	B5-03972-P04-CH0	6610760	OK	0.6951814	-0.5992995	0.3969419	0.0000000	-60.633	67.792	30.769	B5-03972-P04-CH1	6610760	OK	0.4705796	0.8731388	0.1272140	0.0000000	-31.970	61.024	21.106	 	B5-03143-P01-CH0	6610752	OK	0.7037271	-0.4182805	0.5742905	0.0000000	-48.851	75.319	24.495	B5-03143-P01-CH1	6610752	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6610752	OK	0.8261530	-0.4119434	-0.3844138	0.0000000	-33.068	76.070	28.087	B5-03143-P02-CH1	6610752	OK	0.7844477	-0.4319699	-0.4450211	0.0000000	-73.320	38.228	25.107	B5-03143-P03-CH0	6610752	OK	0.8208009	-0.4458053	-0.3571322	0.0000000	-37.678	62.317	46.288	B5-03143-P03-CH1	6610752	OK	0.8057682	-0.4305598	-0.4066398	0.0000000	-46.060	73.406	8.440	B5-03143-P04-CH0	6610752	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.798586	B5-03972-P01-CH0	6610768	OK	0.3561319	-0.1713895	0.0949597	-0.9136621	-41.330	27.624	-140.110	B5-03972-P02-CH0	6610768	OK	0.7281154	0.4830965	0.4862775	0.0000000	-85.761	17.215	20.578	B5-03972-P02-CH1	6610768	OK	0.7046744	0.0955035	0.7030740	0.0000000	-82.376	21.133	25.453	B5-03972-P03-CH0	6610768	OK	0.6601432	0.0566272	0.7490022	0.0000000	-79.414	28.728	20.620	B5-03972-P03-CH1	6610768	OK	0.6337840	0.3814986	0.6728869	0.0000000	-80.881	40.951	23.222	B5-03972-P04-CH0	6610768	OK	0.6948771	-0.5997305	0.3968239	0.0000000	-60.645	67.746	30.632	B5-03972-P04-CH1	6610768	OK	0.4712109	0.8726943	0.1279256	0.0000000	-32.028	61.095	21.164	 	B5-03143-P01-CH0	6610760	OK	0.7035526	-0.4187333	0.5741744	0.0000000	-48.881	75.262	24.348	B5-03143-P01-CH1	6610760	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6610760	OK	0.8258051	-0.4122186	-0.3848660	0.0000000	-33.078	76.036	27.942	B5-03143-P02-CH1	6610760	OK	0.7840949	-0.4321966	-0.4454226	0.0000000	-73.312	38.173	25.015	B5-03143-P03-CH0	6610760	OK	0.8204479	-0.4461092	-0.3575638	0.0000000	-37.697	62.305	46.167	B5-03143-P03-CH1	6610760	OK	0.8053795	-0.4308068	-0.4071480	0.0000000	-46.061	73.320	8.293	B5-03143-P04-CH0	6610760	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.808578	B5-03972-P01-CH0	6610776	OK	0.3561103	-0.1713478	0.0953436	-0.9136383	-41.352	27.693	-140.181	B5-03972-P02-CH0	6610776	OK	0.7277968	0.4834344	0.4864185	0.0000000	-85.778	17.311	20.620	B5-03972-P02-CH1	6610776	OK	0.7046529	0.0951487	0.7031437	0.0000000	-82.361	21.134	25.520	B5-03972-P03-CH0	6610776	OK	0.6600640	0.0576836	0.7489914	0.0000000	-79.358	28.690	20.706	B5-03972-P03-CH1	6610776	OK	0.6338894	0.3798704	0.6737081	0.0000000	-80.821	41.198	23.366	B5-03972-P04-CH0	6610776	OK	0.6951564	-0.5993771	0.3968686	0.0000000	-60.601	67.757	30.694	B5-03972-P04-CH1	6610776	OK	0.4709214	0.8728509	0.1279235	0.0000000	-31.970	61.099	21.246	 	B5-03143-P01-CH0	6610768	OK	0.7038143	-0.4184918	0.5740296	0.0000000	-48.831	75.268	24.435	B5-03143-P01-CH1	6610768	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6610768	OK	0.8259096	-0.4121102	-0.3847578	0.0000000	-33.029	76.040	28.041	B5-03143-P02-CH1	6610768	OK	0.7841983	-0.4321701	-0.4452661	0.0000000	-73.267	38.184	25.083	B5-03143-P03-CH0	6610768	OK	0.8205702	-0.4459812	-0.3574427	0.0000000	-37.652	62.296	46.247	B5-03143-P03-CH1	6610768	OK	0.8054827	-0.4307175	-0.4070382	0.0000000	-46.001	73.344	8.392	B5-03143-P04-CH0	6610768	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.818570	B5-03972-P01-CH0	6610784	OK	0.3561894	-0.1716440	0.0957574	-0.9135086	-41.357	27.661	-140.133	B5-03972-P02-CH0	6610784	OK	0.7278521	0.4835894	0.4861816	0.0000000	-85.733	17.298	20.780	B5-03972-P02-CH1	6610784	OK	0.7044131	0.0950807	0.7033931	0.0000000	-82.406	21.103	25.514	B5-03972-P03-CH0	6610784	OK	0.6596480	0.0579828	0.7493347	0.0000000	-79.393	28.564	20.717	B5-03972-P03-CH1	6610784	OK	0.6341229	0.3763251	0.6754758	0.0000000	-80.839	40.949	23.496	B5-03972-P04-CH0	6610784	OK	0.6953998	-0.5990030	0.3970071	0.0000000	-60.603	67.721	30.723	B5-03972-P04-CH1	6610784	OK	0.4704545	0.8731816	0.1273834	0.0000000	-31.974	61.066	21.248	 	B5-03143-P01-CH0	6610776	OK	0.7039384	-0.4182138	0.5740800	0.0000000	-48.839	75.223	24.464	B5-03143-P01-CH1	6610776	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6610776	OK	0.8261901	-0.4119463	-0.3843308	0.0000000	-33.030	76.003	28.054	B5-03143-P02-CH1	6610776	OK	0.7845146	-0.4320874	-0.4447892	0.0000000	-73.278	38.165	25.079	B5-03143-P03-CH0	6610776	OK	0.8208609	-0.4457894	-0.3570143	0.0000000	-37.647	62.227	46.259	B5-03143-P03-CH1	6610776	OK	0.8057876	-0.4305433	-0.4066187	0.0000000	-46.017	73.317	8.427	B5-03143-P04-CH0	6610776	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.828562	B5-03972-P01-CH0	6610792	OK	0.3561479	-0.1715484	0.0957357	-0.9135450	-41.373	27.682	-140.148	B5-03972-P02-CH0	6610792	OK	0.7278599	0.4835977	0.4861617	0.0000000	-85.754	17.314	20.741	B5-03972-P02-CH1	6610792	OK	0.7044734	0.0948007	0.7033705	0.0000000	-82.409	21.119	25.516	B5-03972-P03-CH0	6610792	OK	0.6595674	0.0585548	0.7493612	0.0000000	-79.455	28.554	20.691	B5-03972-P03-CH1	6610792	OK	0.6346574	0.3727239	0.6769689	0.0000000	-80.813	40.937	23.477	B5-03972-P04-CH0	6610792	OK	0.6954044	-0.5989649	0.3970563	0.0000000	-60.600	67.711	30.710	B5-03972-P04-CH1	6610792	OK	0.4704649	0.8731858	0.1273157	0.0000000	-31.970	61.066	21.256	 	B5-03143-P01-CH0	6610784	OK	0.7039872	-0.4182152	0.5740192	0.0000000	-48.857	75.239	24.440	B5-03143-P01-CH1	6610784	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6610784	OK	0.8261708	-0.4119759	-0.3843406	0.0000000	-33.047	76.016	28.029	B5-03143-P02-CH1	6610784	OK	0.7845137	-0.4321346	-0.4447448	0.0000000	-73.294	38.159	25.074	B5-03143-P03-CH0	6610784	OK	0.8208345	-0.4458364	-0.3570162	0.0000000	-37.650	62.223	46.257	B5-03143-P03-CH1	6610784	OK	0.8057805	-0.4305707	-0.4066038	0.0000000	-46.031	73.321	8.417	B5-03143-P04-CH0	6610784	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.838554	B5-03972-P01-CH0	6610800	OK	0.3560651	-0.1715406	0.0957118	-0.9135813	-41.399	27.697	-140.163	B5-03972-P02-CH0	6610800	OK	0.7278164	0.4834868	0.4863372	0.0000000	-85.785	17.322	20.730	B5-03972-P02-CH1	6610800	OK	0.7044979	0.0943822	0.7034022	0.0000000	-82.429	21.105	25.536	B5-03972-P03-CH0	6610800	OK	0.6592645	0.0604748	0.7494752	0.0000000	-79.602	28.777	20.705	B5-03972-P03-CH1	6610800	OK	0.6349002	0.3700539	0.6782048	0.0000000	-80.806	40.944	23.500	B5-03972-P04-CH0	6610800	OK	0.6953816	-0.5990064	0.3970337	0.0000000	-60.643	67.713	30.697	B5-03972-P04-CH1	6610800	OK	0.4704508	0.8731950	0.1273049	0.0000000	-31.973	61.061	21.284	 	B5-03143-P01-CH0	6610792	OK	0.7039980	-0.4182951	0.5739477	0.0000000	-48.889	75.243	24.441	B5-03143-P01-CH1	6610792	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6610792	OK	0.8261895	-0.4119302	-0.3843493	0.0000000	-33.065	76.025	28.031	B5-03143-P02-CH1	6610792	OK	0.7845458	-0.4321413	-0.4446818	0.0000000	-73.318	38.151	25.086	B5-03143-P03-CH0	6610792	OK	0.8208444	-0.4458216	-0.3570122	0.0000000	-37.661	62.222	46.268	B5-03143-P03-CH1	6610792	OK	0.8057516	-0.4305927	-0.4066378	0.0000000	-46.028	73.298	8.425	B5-03143-P04-CH0	6610792	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.848547	B5-03972-P01-CH0	6610808	OK	0.3560142	-0.1714140	0.0956886	-0.9136273	-41.395	27.719	-140.190	B5-03972-P02-CH0	6610808	OK	0.7278766	0.4832685	0.4864639	0.0000000	-85.766	17.316	20.727	B5-03972-P02-CH1	6610808	OK	0.7045899	0.0938986	0.7033749	0.0000000	-82.432	21.075	25.557	B5-03972-P03-CH0	6610808	OK	0.6596705	0.0618318	0.7490071	0.0000000	-79.412	28.785	20.692	B5-03972-P03-CH1	6610808	OK	0.6350941	0.3680326	0.6791226	0.0000000	-80.882	40.985	23.501	B5-03972-P04-CH0	6610808	OK	0.6953781	-0.5990293	0.3970053	0.0000000	-60.671	67.721	30.657	B5-03972-P04-CH1	6610808	OK	0.4705037	0.8731610	0.1273429	0.0000000	-31.959	61.045	21.291	 	B5-03143-P01-CH0	6610800	OK	0.7040588	-0.4183116	0.5738612	0.0000000	-48.890	75.248	24.410	B5-03143-P01-CH1	6610800	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6610800	OK	0.8261510	-0.4119628	-0.3843973	0.0000000	-33.058	76.028	28.019	B5-03143-P02-CH1	6610800	OK	0.7845234	-0.4322158	-0.4446488	0.0000000	-73.319	38.149	25.079	B5-03143-P03-CH0	6610800	OK	0.8208016	-0.4458795	-0.3570380	0.0000000	-37.656	62.219	46.264	B5-03143-P03-CH1	6610800	OK	0.8056907	-0.4306393	-0.4067091	0.0000000	-46.011	73.291	8.413	B5-03143-P04-CH0	6610800	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.858539	B5-03972-P01-CH0	6610816	OK	0.3559716	-0.1713590	0.0957259	-0.9136503	-41.391	27.738	-140.208	B5-03972-P02-CH0	6610816	OK	0.7278268	0.4830414	0.4867640	0.0000000	-85.763	17.315	20.720	B5-03972-P02-CH1	6610816	OK	0.7047368	0.0936835	0.7032563	0.0000000	-82.413	21.074	25.554	B5-03972-P03-CH0	6610816	OK	0.6596598	0.0623705	0.7489719	0.0000000	-79.431	28.682	20.683	B5-03972-P03-CH1	6610816	OK	0.6351916	0.3665353	0.6798407	0.0000000	-80.887	41.081	23.421	B5-03972-P04-CH0	6610816	OK	0.6954329	-0.5989998	0.3969539	0.0000000	-60.688	67.728	30.642	B5-03972-P04-CH1	6610816	OK	0.4704775	0.8731929	0.1272203	0.0000000	-31.953	61.031	21.313	 	B5-03143-P01-CH0	6610808	OK	0.7041095	-0.4183632	0.5737614	0.0000000	-48.895	75.240	24.392	B5-03143-P01-CH1	6610808	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6610808	OK	0.8261438	-0.4119452	-0.3844315	0.0000000	-33.051	76.007	28.023	B5-03143-P02-CH1	6610808	OK	0.7845229	-0.4322640	-0.4446028	0.0000000	-73.296	38.142	25.082	B5-03143-P03-CH0	6610808	OK	0.8208145	-0.4458623	-0.3570300	0.0000000	-37.648	62.210	46.272	B5-03143-P03-CH1	6610808	OK	0.8056838	-0.4306671	-0.4066934	0.0000000	-45.988	73.279	8.427	B5-03143-P04-CH0	6610808	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.868531	B5-03972-P01-CH0	6610824	OK	0.3559511	-0.1713053	0.0958005	-0.9136605	-41.385	27.754	-140.231	B5-03972-P02-CH0	6610824	OK	0.7277612	0.4828438	0.4870580	0.0000000	-85.773	17.308	20.724	B5-03972-P02-CH1	6610824	OK	0.7048393	0.0935579	0.7031703	0.0000000	-82.414	21.084	25.544	B5-03972-P03-CH0	6610824	OK	0.6593233	0.0632968	0.7491904	0.0000000	-79.556	28.750	20.731	B5-03972-P03-CH1	6610824	OK	0.6354604	0.3657972	0.6799871	0.0000000	-80.813	41.102	23.429	B5-03972-P04-CH0	6610824	OK	0.6955010	-0.5989295	0.3969405	0.0000000	-60.698	67.738	30.617	B5-03972-P04-CH1	6610824	OK	0.4704224	0.8732194	0.1272426	0.0000000	-31.931	61.026	21.319	 	B5-03143-P01-CH0	6610816	OK	0.7042152	-0.4183062	0.5736732	0.0000000	-48.875	75.240	24.408	B5-03143-P01-CH1	6610816	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6610816	OK	0.8261373	-0.4119381	-0.3844532	0.0000000	-33.036	75.996	28.019	B5-03143-P02-CH1	6610816	OK	0.7845552	-0.4322982	-0.4445127	0.0000000	-73.288	38.138	25.090	B5-03143-P03-CH0	6610816	OK	0.8208306	-0.4458396	-0.3570213	0.0000000	-37.643	62.200	46.274	B5-03143-P03-CH1	6610816	OK	0.8057208	-0.4306592	-0.4066284	0.0000000	-45.980	73.270	8.463	B5-03143-P04-CH0	6610816	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.878523	B5-03972-P01-CH0	6610832	OK	0.3559575	-0.1711836	0.0957052	-0.9136909	-41.377	27.770	-140.262	B5-03972-P02-CH0	6610832	OK	0.7278378	0.4826474	0.4871382	0.0000000	-85.756	17.320	20.724	B5-03972-P02-CH1	6610832	OK	0.7049718	0.0933637	0.7030633	0.0000000	-82.417	21.090	25.545	B5-03972-P03-CH0	6610832	OK	0.6593301	0.0633496	0.7491800	0.0000000	-79.587	28.747	20.716	B5-03972-P03-CH1	6610832	OK	0.6356250	0.3653273	0.6800858	0.0000000	-80.820	41.046	23.423	B5-03972-P04-CH0	6610832	OK	0.6954398	-0.5989787	0.3969735	0.0000000	-60.716	67.754	30.579	B5-03972-P04-CH1	6610832	OK	0.4705223	0.8731800	0.1271432	0.0000000	-31.917	61.021	21.335	 	B5-03143-P01-CH0	6610824	OK	0.7042400	-0.4183448	0.5736145	0.0000000	-48.857	75.238	24.410	B5-03143-P01-CH1	6610824	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6610824	OK	0.8260811	-0.4120316	-0.3844736	0.0000000	-33.020	75.998	28.017	B5-03143-P02-CH1	6610824	OK	0.7845140	-0.4324072	-0.4444793	0.0000000	-73.275	38.143	25.095	B5-03143-P03-CH0	6610824	OK	0.8207854	-0.4459077	-0.3570400	0.0000000	-37.644	62.211	46.271	B5-03143-P03-CH1	6610824	OK	0.8056441	-0.4307692	-0.4066638	0.0000000	-45.965	73.257	8.460	B5-03143-P04-CH0	6610824	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.888515	B5-03972-P01-CH0	6610840	OK	0.3559912	-0.1710200	0.0956565	-0.9137134	-41.352	27.782	-140.294	B5-03972-P02-CH0	6610840	OK	0.7279379	0.4824660	0.4871683	0.0000000	-85.740	17.330	20.687	B5-03972-P02-CH1	6610840	OK	0.7050859	0.0931848	0.7029726	0.0000000	-82.427	21.071	25.543	B5-03972-P03-CH0	6610840	OK	0.6595696	0.0631997	0.7489818	0.0000000	-79.511	28.588	20.757	B5-03972-P03-CH1	6610840	OK	0.6356523	0.3648985	0.6802906	0.0000000	-80.806	41.102	23.431	B5-03972-P04-CH0	6610840	OK	0.6954195	-0.5989735	0.3970170	0.0000000	-60.693	67.739	30.557	B5-03972-P04-CH1	6610840	OK	0.4705998	0.8731462	0.1270888	0.0000000	-31.888	61.005	21.352	 	B5-03143-P01-CH0	6610832	OK	0.7042804	-0.4183362	0.5735712	0.0000000	-48.832	75.213	24.403	B5-03143-P01-CH1	6610832	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6610832	OK	0.8260211	-0.4121253	-0.3845021	0.0000000	-33.004	75.991	28.007	B5-03143-P02-CH1	6610832	OK	0.7844308	-0.4325481	-0.4444891	0.0000000	-73.240	38.129	25.093	B5-03143-P03-CH0	6610832	OK	0.8207217	-0.4459894	-0.3570844	0.0000000	-37.632	62.206	46.263	B5-03143-P03-CH1	6610832	OK	0.8055752	-0.4308635	-0.4067004	0.0000000	-45.936	73.248	8.452	B5-03143-P04-CH0	6610832	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.898507	B5-03972-P01-CH0	6610848	OK	0.3560274	-0.1709343	0.0956045	-0.9137208	-41.343	27.785	-140.317	B5-03972-P02-CH0	6610848	OK	0.7279529	0.4823162	0.4872943	0.0000000	-85.758	17.344	20.669	B5-03972-P02-CH1	6610848	OK	0.7052116	0.0932705	0.7028351	0.0000000	-82.429	21.082	25.528	B5-03972-P03-CH0	6610848	OK	0.6597682	0.0643235	0.7487112	0.0000000	-79.456	28.654	20.704	B5-03972-P03-CH1	6610848	OK	0.6357015	0.3638010	0.6808321	0.0000000	-80.835	41.057	23.438	B5-03972-P04-CH0	6610848	OK	0.6953978	-0.5989753	0.3970522	0.0000000	-60.685	67.734	30.553	B5-03972-P04-CH1	6610848	OK	0.4706537	0.8731373	0.1269501	0.0000000	-31.888	60.987	21.372	 	B5-03143-P01-CH0	6610840	OK	0.7042917	-0.4183281	0.5735632	0.0000000	-48.829	75.218	24.394	B5-03143-P01-CH1	6610840	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6610840	OK	0.8260013	-0.4121619	-0.3845054	0.0000000	-33.008	75.994	28.002	B5-03143-P02-CH1	6610840	OK	0.7843982	-0.4325886	-0.4445071	0.0000000	-73.246	38.122	25.078	B5-03143-P03-CH0	6610840	OK	0.8206969	-0.4460321	-0.3570880	0.0000000	-37.627	62.204	46.261	B5-03143-P03-CH1	6610840	OK	0.8055431	-0.4308998	-0.4067256	0.0000000	-45.940	73.230	8.460	B5-03143-P04-CH0	6610840	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.908499	B5-03972-P01-CH0	6610856	OK	0.3560743	-0.1708712	0.0954970	-0.9137256	-41.337	27.778	-140.330	B5-03972-P02-CH0	6610856	OK	0.7279847	0.4821536	0.4874076	0.0000000	-85.782	17.341	20.648	B5-03972-P02-CH1	6610856	OK	0.7052861	0.0934091	0.7027420	0.0000000	-82.435	21.078	25.517	B5-03972-P03-CH0	6610856	OK	0.6596125	0.0648176	0.7488057	0.0000000	-79.469	28.668	20.741	B5-03972-P03-CH1	6610856	OK	0.6356909	0.3628918	0.6813271	0.0000000	-80.918	41.097	23.339	B5-03972-P04-CH0	6610856	OK	0.6953372	-0.5990461	0.3970516	0.0000000	-60.682	67.723	30.560	B5-03972-P04-CH1	6610856	OK	0.4707269	0.8731094	0.1268710	0.0000000	-31.896	60.985	21.362	 	B5-03143-P01-CH0	6610848	OK	0.7042734	-0.4183594	0.5735630	0.0000000	-48.840	75.221	24.384	B5-03143-P01-CH1	6610848	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6610848	OK	0.8259639	-0.4122223	-0.3845211	0.0000000	-33.014	75.995	27.982	B5-03143-P02-CH1	6610848	OK	0.7843820	-0.4326063	-0.4445185	0.0000000	-73.262	38.116	25.070	B5-03143-P03-CH0	6610848	OK	0.8206462	-0.4460898	-0.3571326	0.0000000	-37.630	62.198	46.250	B5-03143-P03-CH1	6610848	OK	0.8055048	-0.4309378	-0.4067611	0.0000000	-45.947	73.219	8.442	B5-03143-P04-CH0	6610848	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.918492	B5-03972-P01-CH0	6610864	OK	0.3561355	-0.1708433	0.0955186	-0.9137047	-41.333	27.781	-140.346	B5-03972-P02-CH0	6610864	OK	0.7279392	0.4820856	0.4875428	0.0000000	-85.795	17.350	20.641	B5-03972-P02-CH1	6610864	OK	0.7053643	0.0936327	0.7026337	0.0000000	-82.424	21.088	25.517	B5-03972-P03-CH0	6610864	OK	0.6597870	0.0628235	0.7488219	0.0000000	-79.411	28.626	20.729	B5-03972-P03-CH1	6610864	OK	0.6359590	0.3620024	0.6815500	0.0000000	-80.803	41.082	23.347	B5-03972-P04-CH0	6610864	OK	0.6953764	-0.5989751	0.3970900	0.0000000	-60.662	67.726	30.568	B5-03972-P04-CH1	6610864	OK	0.4706821	0.8731469	0.1267788	0.0000000	-31.901	60.981	21.378	 	B5-03143-P01-CH0	6610856	OK	0.7043122	-0.4183048	0.5735550	0.0000000	-48.829	75.223	24.393	B5-03143-P01-CH1	6610856	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	6610856	OK	0.8259930	-0.4121784	-0.3845056	0.0000000	-33.023	75.988	27.993	B5-03143-P02-CH1	6610856	OK	0.7844143	-0.4326214	-0.4444468	0.0000000	-73.254	38.130	25.082	B5-03143-P03-CH0	6610856	OK	0.8206679	-0.4460681	-0.3571099	0.0000000	-37.632	62.202	46.256	B5-03143-P03-CH1	6610856	OK	0.8055093	-0.4309293	-0.4067612	0.0000000	-45.943	73.219	8.434	B5-03143-P04-CH0	6610856	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
