Wav Time	B5-03972-P01-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03972-P02-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03972-P02-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03972-P03-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03972-P03-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03972-P04-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03972-P04-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	 	B5-03143-P01-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03143-P01-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03143-P02-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03143-P02-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03143-P03-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03143-P03-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03143-P04-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz
1.059122	B5-03972-P01-CH0	5414840	OK	0.3771576	0.1584199	-0.2434625	0.8794210	-12.233	14.621	-135.689	B5-03972-P02-CH0	5414840	OK	0.7473967	0.2755987	0.6045192	0.0000000	-59.454	33.667	28.145	B5-03972-P02-CH1	5414840	OK	0.8085023	0.0514155	0.5862427	0.0000000	-56.573	40.838	29.195	B5-03972-P03-CH0	5414840	OK	0.6647787	0.3705868	0.6486406	0.0000000	-54.670	46.232	27.809	B5-03972-P03-CH1	5414840	OK	0.7304781	0.0619243	0.6801229	0.0000000	-52.437	53.112	32.207	B5-03972-P04-CH0	5414840	OK	0.7056634	-0.5696109	0.4214054	0.0000000	-55.145	70.002	38.955	B5-03972-P04-CH1	5414840	OK	0.4617510	0.8866911	0.0237696	0.0000000	-40.771	66.662	22.311	 	B5-03143-P01-CH0	5414832	OK	0.8114741	-0.5017207	0.2996433	0.0000000	-56.259	90.151	40.023	B5-03143-P01-CH1	5414832	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	5414832	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH1	5414832	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH0	5414832	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH1	5414832	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P04-CH0	5414832	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.069114	B5-03972-P01-CH0	5414848	OK	0.3768849	0.1586366	-0.2428998	0.8796544	-12.248	14.542	-135.608	B5-03972-P02-CH0	5414848	OK	0.7438265	0.2745364	0.6093865	0.0000000	-59.827	33.880	28.302	B5-03972-P02-CH1	5414848	OK	0.8076571	0.0465759	0.5878101	0.0000000	-56.438	41.105	29.104	B5-03972-P03-CH0	5414848	OK	0.6648661	0.3642904	0.6521086	0.0000000	-54.656	46.126	27.650	B5-03972-P03-CH1	5414848	OK	0.7377502	0.0548865	0.6728389	0.0000000	-52.927	53.375	32.145	B5-03972-P04-CH0	5414848	OK	0.7050764	-0.5699836	0.4218838	0.0000000	-55.107	69.959	38.883	B5-03972-P04-CH1	5414848	OK	0.4627792	0.8860757	0.0265580	0.0000000	-40.667	66.606	22.424	 	B5-03143-P01-CH0	5414840	OK	0.8099741	-0.5018810	0.3034097	0.0000000	-55.967	90.370	39.952	B5-03143-P01-CH1	5414840	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	5414840	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH1	5414840	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH0	5414840	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH1	5414840	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P04-CH0	5414840	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.079106	B5-03972-P01-CH0	5414856	OK	0.3766802	0.1587166	-0.2426348	0.8798008	-12.241	14.479	-135.498	B5-03972-P02-CH0	5414856	OK	0.7420721	0.2713863	0.6129262	0.0000000	-59.759	33.932	28.114	B5-03972-P02-CH1	5414856	OK	0.8061875	0.0386199	0.5903984	0.0000000	-56.608	41.050	28.982	B5-03972-P03-CH0	5414856	OK	0.6643497	0.3614893	0.6541904	0.0000000	-54.710	46.245	27.435	B5-03972-P03-CH1	5414856	OK	0.7478395	0.0498449	0.6620057	0.0000000	-53.524	53.474	32.021	B5-03972-P04-CH0	5414856	OK	0.7043607	-0.5704588	0.4224368	0.0000000	-55.334	70.024	38.607	B5-03972-P04-CH1	5414856	OK	0.4616911	0.8863332	0.0354230	0.0000000	-41.521	66.953	22.466	 	B5-03143-P01-CH0	5414848	OK	0.8070360	-0.5022210	0.3105912	0.0000000	-55.507	90.224	39.841	B5-03143-P01-CH1	5414848	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	5414848	Processing Error	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH1	5414848	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH0	5414848	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH1	5414848	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P04-CH0	5414848	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.089097	B5-03972-P01-CH0	5414864	OK	0.3765436	0.1586535	-0.2427982	0.8798256	-12.201	14.460	-135.478	B5-03972-P02-CH0	5414864	OK	0.7392177	0.2645132	0.6193464	0.0000000	-59.971	33.967	28.109	B5-03972-P02-CH1	5414864	OK	0.8043565	0.0316158	0.5933052	0.0000000	-56.865	40.996	29.118	B5-03972-P03-CH0	5414864	OK	0.6621632	0.3612112	0.6565565	0.0000000	-55.261	46.485	27.691	B5-03972-P03-CH1	5414864	OK	0.7600745	0.0497420	0.6479294	0.0000000	-54.297	53.932	32.164	B5-03972-P04-CH0	5414864	OK	0.7046435	-0.5686813	0.4243573	0.0000000	-54.814	70.103	38.810	B5-03972-P04-CH1	5414864	OK	0.4579528	0.8876876	0.0478532	0.0000000	-40.767	67.215	23.076	 	B5-03143-P01-CH0	5414856	OK	0.8035472	-0.5030219	0.3182466	0.0000000	-54.595	89.887	39.474	B5-03143-P01-CH1	5414856	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	5414856	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH1	5414856	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH0	5414856	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH1	5414856	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P04-CH0	5414856	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.099089	B5-03972-P01-CH0	5414872	OK	0.3764381	0.1584497	-0.2428286	0.8798990	-12.211	14.372	-135.481	B5-03972-P02-CH0	5414872	OK	0.7366838	0.2531132	0.6270810	0.0000000	-60.435	33.723	28.260	B5-03972-P02-CH1	5414872	OK	0.8018800	0.0302549	0.5967186	0.0000000	-57.193	41.019	29.203	B5-03972-P03-CH0	5414872	OK	0.6621458	0.3617612	0.6562711	0.0000000	-55.622	46.376	27.689	B5-03972-P03-CH1	5414872	OK	0.7763661	0.0553567	0.6278466	0.0000000	-54.920	54.159	32.209	B5-03972-P04-CH0	5414872	OK	0.7047326	-0.5687976	0.4240533	0.0000000	-54.779	70.028	38.443	B5-03972-P04-CH1	5414872	OK	0.4508368	0.8897804	0.0709718	0.0000000	-40.312	67.524	23.739	 	B5-03143-P01-CH0	5414864	OK	0.7999709	-0.5021722	0.3284353	0.0000000	-52.497	89.188	39.281	B5-03143-P01-CH1	5414864	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	5414864	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH1	5414864	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH0	5414864	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH1	5414864	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P04-CH0	5414864	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.109081	B5-03972-P01-CH0	5414880	OK	0.3770363	0.1584621	-0.2434036	0.8794817	-12.241	14.582	-135.565	B5-03972-P02-CH0	5414880	OK	0.7384582	0.2416621	0.6295069	0.0000000	-60.307	33.215	28.157	B5-03972-P02-CH1	5414880	OK	0.7994149	0.0314605	0.5999550	0.0000000	-57.938	40.630	29.306	B5-03972-P03-CH0	5414880	OK	0.6646852	0.3606122	0.6543336	0.0000000	-56.000	45.999	27.708	B5-03972-P03-CH1	5414880	OK	0.7965631	0.0655989	0.6009858	0.0000000	-55.570	54.614	32.264	B5-03972-P04-CH0	5414880	OK	0.7044919	-0.5652732	0.4291356	0.0000000	-54.350	70.280	38.981	B5-03972-P04-CH1	5414880	OK	0.4424865	0.8919389	0.0930087	0.0000000	-38.946	67.555	24.816	 	B5-03143-P01-CH0	5414872	OK	0.7953958	-0.4991634	0.3437751	0.0000000	-50.726	88.522	39.266	B5-03143-P01-CH1	5414872	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	5414872	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH1	5414872	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH0	5414872	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH1	5414872	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P04-CH0	5414872	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.119072	B5-03972-P01-CH0	5414888	OK	0.3769144	0.1584397	-0.2432797	0.8795723	-12.226	14.541	-135.574	B5-03972-P02-CH0	5414888	OK	0.7391474	0.2316187	0.6324665	0.0000000	-60.686	32.917	28.101	B5-03972-P02-CH1	5414888	OK	0.7993807	0.0376234	0.5996457	0.0000000	-58.500	40.081	29.187	B5-03972-P03-CH0	5414888	OK	0.6669930	0.3565926	0.6541881	0.0000000	-57.115	45.989	27.876	B5-03972-P03-CH1	5414888	OK	0.8198288	0.0725954	0.5679883	0.0000000	-56.564	54.378	32.729	B5-03972-P04-CH0	5414888	OK	0.7031465	-0.5640728	0.4329050	0.0000000	-53.781	70.016	38.654	B5-03972-P04-CH1	5414888	OK	0.4358454	0.8930714	0.1116342	0.0000000	-37.493	67.467	25.412	 	B5-03143-P01-CH0	5414880	OK	0.7896357	-0.4944911	0.3632547	0.0000000	-48.817	87.772	38.463	B5-03143-P01-CH1	5414880	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	5414880	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH1	5414880	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH0	5414880	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH1	5414880	Processing Error	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P04-CH0	5414880	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.129064	B5-03972-P01-CH0	5414896	OK	0.3768346	0.1584337	-0.2431684	0.8796383	-12.223	14.519	-135.577	B5-03972-P02-CH0	5414896	OK	0.7392078	0.2228662	0.6355332	0.0000000	-61.623	32.398	28.214	B5-03972-P02-CH1	5414896	OK	0.8032005	0.0530598	0.5933411	0.0000000	-58.959	40.030	29.220	B5-03972-P03-CH0	5414896	OK	0.6762137	0.3483814	0.6491267	0.0000000	-57.552	45.468	27.733	B5-03972-P03-CH1	5414896	OK	0.8466519	0.0686008	0.5277069	0.0000000	-57.216	54.269	32.563	B5-03972-P04-CH0	5414896	OK	0.7021894	-0.5624582	0.4365441	0.0000000	-53.165	69.931	38.332	B5-03972-P04-CH1	5414896	OK	0.4303193	0.8942356	0.1231585	0.0000000	-35.750	67.453	25.674	 	B5-03143-P01-CH0	5414888	OK	0.7857421	-0.4894505	0.3782161	0.0000000	-46.688	87.109	37.748	B5-03143-P01-CH1	5414888	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	5414888	Processing Error	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH1	5414888	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH0	5414888	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH1	5414888	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P04-CH0	5414888	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.139056	B5-03972-P01-CH0	5414904	OK	0.3767766	0.1584091	-0.2430623	0.8796969	-12.219	14.514	-135.565	B5-03972-P02-CH0	5414904	OK	0.7427037	0.2162153	0.6337525	0.0000000	-62.098	31.603	28.073	B5-03972-P02-CH1	5414904	OK	0.8100963	0.0698381	0.5821225	0.0000000	-59.340	39.522	29.116	B5-03972-P03-CH0	5414904	OK	0.6841695	0.3367489	0.6469253	0.0000000	-58.982	45.872	28.171	B5-03972-P03-CH1	5414904	OK	0.8682036	0.0572149	0.4928985	0.0000000	-57.862	54.650	32.105	B5-03972-P04-CH0	5414904	OK	0.7007742	-0.5615445	0.4399810	0.0000000	-52.756	69.776	38.035	B5-03972-P04-CH1	5414904	OK	0.4266964	0.8956899	0.1251789	0.0000000	-35.309	67.552	25.378	 	B5-03143-P01-CH0	5414896	OK	0.7851843	-0.4870752	0.3824177	0.0000000	-44.924	86.706	37.268	B5-03143-P01-CH1	5414896	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	5414896	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH1	5414896	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH0	5414896	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH1	5414896	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P04-CH0	5414896	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.149048	B5-03972-P01-CH0	5414912	OK	0.3770967	0.1581434	-0.2435665	0.8794681	-12.206	14.688	-135.489	B5-03972-P02-CH0	5414912	OK	0.7423325	0.2152064	0.6345302	0.0000000	-63.301	31.526	28.552	B5-03972-P02-CH1	5414912	OK	0.8143559	0.0875903	0.5737181	0.0000000	-60.072	39.028	29.137	B5-03972-P03-CH0	5414912	OK	0.6954347	0.3282496	0.6392361	0.0000000	-59.299	45.451	28.093	B5-03972-P03-CH1	5414912	OK	0.8800777	0.0516239	0.4720151	0.0000000	-58.307	55.166	32.972	B5-03972-P04-CH0	5414912	OK	0.7006064	-0.5597519	0.4425252	0.0000000	-52.313	69.844	38.022	B5-03972-P04-CH1	5414912	OK	0.4256330	0.8979038	0.1122732	0.0000000	-35.395	67.238	25.496	 	B5-03143-P01-CH0	5414904	OK	0.7865846	-0.4860810	0.3808018	0.0000000	-42.921	85.979	37.294	B5-03143-P01-CH1	5414904	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	5414904	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH1	5414904	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH0	5414904	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH1	5414904	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P04-CH0	5414904	Processing Error	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.159039	B5-03972-P01-CH0	5414920	OK	0.3773931	0.1584739	-0.2428963	0.8794668	-12.180	14.998	-135.491	B5-03972-P02-CH0	5414920	OK	0.7444783	0.2182667	0.6309609	0.0000000	-63.702	31.046	28.320	B5-03972-P02-CH1	5414920	OK	0.8187405	0.1069183	0.5641210	0.0000000	-60.197	38.713	28.810	B5-03972-P03-CH0	5414920	OK	0.6957732	0.3210982	0.6424917	0.0000000	-61.442	46.000	28.774	B5-03972-P03-CH1	5414920	OK	0.8886611	0.0348169	0.4572409	0.0000000	-58.987	54.691	32.130	B5-03972-P04-CH0	5414920	OK	0.6992294	-0.5594325	0.4450996	0.0000000	-51.980	69.897	37.732	B5-03972-P04-CH1	5414920	OK	0.4283182	0.8990058	0.0912808	0.0000000	-34.628	67.269	25.050	 	B5-03143-P01-CH0	5414912	OK	0.7881370	-0.4859161	0.3777903	0.0000000	-42.043	86.514	37.172	B5-03143-P01-CH1	5414912	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	5414912	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH1	5414912	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH0	5414912	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH1	5414912	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P04-CH0	5414912	Processing Error	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.169031	B5-03972-P01-CH0	5414928	OK	0.3778084	0.1589322	-0.2425973	0.8792883	-12.202	15.172	-135.483	B5-03972-P02-CH0	5414928	OK	0.7441502	0.2224473	0.6298871	0.0000000	-64.188	30.280	27.992	B5-03972-P02-CH1	5414928	OK	0.8180102	0.1236937	0.5617466	0.0000000	-60.709	38.366	28.829	B5-03972-P03-CH0	5414928	OK	0.7011864	0.3186501	0.6378086	0.0000000	-61.049	45.430	28.235	B5-03972-P03-CH1	5414928	OK	0.8876468	0.0238840	0.4599051	0.0000000	-60.100	54.447	32.950	B5-03972-P04-CH0	5414928	OK	0.6981005	-0.5594140	0.4468912	0.0000000	-51.680	69.828	37.418	B5-03972-P04-CH1	5414928	OK	0.4308768	0.8990755	0.0775148	0.0000000	-35.616	67.479	24.478	 	B5-03143-P01-CH0	5414920	OK	0.7890642	-0.4902188	0.3702204	0.0000000	-42.018	86.415	36.794	B5-03143-P01-CH1	5414920	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	5414920	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH1	5414920	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH0	5414920	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH1	5414920	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P04-CH0	5414920	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.179023	B5-03972-P01-CH0	5414936	OK	0.3781021	0.1594504	-0.2425620	0.8790780	-12.220	15.371	-135.487	B5-03972-P02-CH0	5414936	OK	0.7421478	0.2303955	0.6293921	0.0000000	-64.223	29.949	27.862	B5-03972-P02-CH1	5414936	OK	0.8180344	0.1335442	0.5594512	0.0000000	-60.516	37.616	28.208	B5-03972-P03-CH0	5414936	OK	0.7043034	0.3205438	0.6334101	0.0000000	-60.345	44.372	27.501	B5-03972-P03-CH1	5414936	OK	0.8871086	0.0163705	0.4612703	0.0000000	-60.066	54.193	32.536	B5-03972-P04-CH0	5414936	OK	0.6967614	-0.5604360	0.4476998	0.0000000	-51.710	69.672	37.244	B5-03972-P04-CH1	5414936	OK	0.4354362	0.8981221	0.0614174	0.0000000	-35.467	67.321	24.235	 	B5-03143-P01-CH0	5414928	OK	0.7913415	-0.4934366	0.3609695	0.0000000	-42.195	86.642	36.775	B5-03143-P01-CH1	5414928	Signal too small	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	5414928	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH1	5414928	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH0	5414928	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH1	5414928	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P04-CH0	5414928	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.189014	B5-03972-P01-CH0	5414944	OK	0.3785171	0.1594779	-0.2425898	0.8788867	-12.202	15.503	-135.435	B5-03972-P02-CH0	5414944	OK	0.7408457	0.2358788	0.6288950	0.0000000	-64.280	29.480	27.405	B5-03972-P02-CH1	5414944	OK	0.8154405	0.1445369	0.5605050	0.0000000	-60.465	37.525	27.938	B5-03972-P03-CH0	5414944	OK	0.6998718	0.3282741	0.6343623	0.0000000	-60.627	44.625	27.590	B5-03972-P03-CH1	5414944	OK	0.8848363	0.0129436	0.4657222	0.0000000	-60.190	53.865	32.326	B5-03972-P04-CH0	5414944	OK	0.6957628	-0.5614294	0.4480081	0.0000000	-51.804	69.558	36.903	B5-03972-P04-CH1	5414944	OK	0.4395299	0.8966988	0.0523892	0.0000000	-35.808	67.389	23.714	 	B5-03143-P01-CH0	5414936	OK	0.7953061	-0.4973111	0.3466553	0.0000000	-42.416	86.795	36.290	B5-03143-P01-CH1	5414936	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH0	5414936	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P02-CH1	5414936	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH0	5414936	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P03-CH1	5414936	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03143-P04-CH0	5414936	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
